ID,X,Y,POTEAU_ID_POT,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN
105298,-73.5585557020865,45.5002175283395,92375,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105299,-73.5585557020865,45.5002175283395,92375,\P RESERVE TAXIS,R-TA,2
105300,-73.55873381878541,45.50000597367471,92371,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105301,-73.55873381878541,45.50000597367471,92371,\P EN TOUT TEMPS,SD-TT,2
105302,-73.55912765964051,45.499587343246,155590,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105303,-73.55912765964051,45.499587343246,155590,\P RESERVE S3R 09h-23h,R-PF,3
105304,-73.5596105646819,45.499083179838706,92367,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105305,-73.5587350081507,45.4988361763751,92385,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105308,-73.5581789558114,45.4993763671256,92388,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105309,-73.55790767870499,45.4996059650846,92389,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
105310,-73.55790767870499,45.4996059650846,92389,\P RESERVE S3R 09h-23h,R-PF,0
105381,-73.5863809973257,45.49092248192039,55481,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,2
105382,-73.5863809973257,45.49092248192039,55481,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,3
105386,-73.58360332100341,45.493205655145594,55185,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
105388,-73.5842275333149,45.493533639857205,157969,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
105389,-73.5842275333149,45.493533639857205,157969,\P RESERVE S3R 09h-21h,R-PD,0
105436,-73.5539661719608,45.5339143280313,3597,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0
105440,-73.5823373126447,45.4977117618705,224689,\P EN TOUT TEMPS,SD-TT,3
105491,-73.5792671506707,45.496839618204795,91489,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
105493,-73.5798201156273,45.4971091863512,91487,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
105495,-73.5783781561531,45.49761409744411,57472,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
105497,-73.5541597387279,45.507967344239,122492,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
105498,-73.5541597387279,45.507967344239,122492,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,0
105500,-73.5543255125471,45.5077603017995,12823,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
105501,-73.5543255125471,45.5077603017995,12823,Arrêt d'autobus,BUS,2
105502,-73.5543255125471,45.5077603017995,12823,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,0
105504,-73.5550456916278,45.5068601146735,12812,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
105505,-73.5550456916278,45.5068601146735,12812,\A EN TOUT TEMPS,AD-TT,2
105507,-73.5552082640083,45.5066575716676,12809,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
105511,-73.5598866529014,45.5003833093702,66731,\P 22h-23h LUN. JEU. 1 MARS AU 1 DEC.,SB-SG,0
105518,-73.5624816091771,45.49656658193379,66643,\P 08h-16h LUN. AU VEN.,SV-JB,0
105528,-73.5834683323994,45.4962832215514,62419,\A 08h-09h30  16h-18h30 LUN. AU VEN.,AV-QC,0
105530,-73.5834683323994,45.4962832215514,62419,\P EN TOUT TEMPS,SD-TT,0
105538,-73.5823997558737,45.496423473198995,136232,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
105541,-73.5890055039901,45.4950957461965,62458,\A 06h30-09h30 LUN. AU VEN.,AV-DC,0
105543,-73.5890055039901,45.4950957461965,62458,\P EN TOUT TEMPS,SD-TT,0
105545,-73.5914672534548,45.49481934901571,159650,Arrêt d'autobus,BUS,0
105547,-73.5925689401879,45.494912945208505,112093,\A EN TOUT TEMPS,AD-TT,0
105551,-73.60124697816609,45.495369002954995,62381,Arrêt d'autobus,BUS,0
105559,-73.56618777785641,45.497239377621696,91213,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
105560,-73.56618777785641,45.497239377621696,91213,\P LIVRAISON SEULEMENT 09h30-18h LUN. AU VEN.,SL-JS,0
105666,-73.5511320704352,45.534666996561896,166154,\P EXCEPTE VEHICULES D'URGENCE,R-VU,0
105729,-73.5605812490977,45.5168050624476,221175,\P RESERVE VEHICULES DE LA VILLE,R-VA,2
105731,-73.56039156900609,45.516719678002005,216782,\P EN TOUT TEMPS,SD-TT,2
105732,-73.56039156900609,45.516719678002005,216782,\P RESERVE VEHICULES DE LA VILLE,R-VA,3
105883,-73.5541605171928,45.5112877608144,91424,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
105884,-73.5541605171928,45.5112877608144,91424,\P RESERVE S3R 09h-23h,R-PF,2
105887,-73.5546005289075,45.5386426740913,130045,\P 07h-17h LUN. AU VEN.,SV-PK,3
105888,-73.5544203967617,45.53857977142879,130046,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0
105889,-73.5554148537395,45.5390877014613,150114,P 60 min 08h-18h LUN. AU SAM.,PS-JF,3
105891,-73.5903889603547,45.4940387644656,225196,\P RESERVE S3R 09h-23h,R-PF,3
105893,-73.5559196277963,45.539267422943894,65819,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
105953,-73.580706289514,45.4957857928852,55499,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
105954,-73.580706289514,45.4957857928852,55499,\P EN TOUT TEMPS,SD-TT,3
105956,-73.5817306014268,45.4948942187774,55490,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
105957,-73.5817306014268,45.4948942187774,55490,\P RESERVE S3R 09h-23h,R-PF,2
105958,-73.5587412009985,45.527095694348404,8517,\P 12h-13h JEU. 1 AVRIL AU 1 DEC.,SU-JJ-A,0
105960,-73.5587412009985,45.527095694348404,8517,\P 09h-17h LUN. AU VEN.,SV-JH,3
105967,-73.5459937839945,45.5302554737109,72834,\A 16h-18h LUN. AU VEN.,AV-PJ,0
105968,-73.5459937839945,45.5302554737109,72834,\P EN TOUT TEMPS,SD-TT,0
105969,-73.5470358108939,45.530025590527295,111048,\P DEUX COTES,SD-TC,0
105980,-73.55591114610209,45.5117368382232,12460,\A EN TOUT TEMPS,AD-TT,0
105981,-73.5560256106795,45.5118087694728,121916,\A EN TOUT TEMPS,AD-TT,0
105982,-73.5563348932652,45.511930095985605,155876,\A EN TOUT TEMPS,AD-TT,0
105983,-73.55647894008601,45.511993013769796,12462,\A EN TOUT TEMPS,AD-TT,0
105985,-73.5566333969938,45.512060425418994,155874,\A EN TOUT TEMPS,AD-TT,0
105986,-73.557519314753,45.5124739098906,220253,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
105987,-73.557519314753,45.5124739098906,220253,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,3
105990,-73.5589790200356,45.511568824735605,36689,\P RESERVE AIRE D'ATTENTE,R-AR,0
105992,-73.5590518620747,45.5115132308774,224836,Arrêt d'autobus,BUS,0
105993,-73.55925789108609,45.511280731064794,186294,\A EN TOUT TEMPS,AD-TT,3
105994,-73.55925789108609,45.511280731064794,186294,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,2
105996,-73.55925789108609,45.511280731064794,186294,\P RESERVE AIRE D'ATTENTE,R-AR,2
105998,-73.55925789108609,45.511280731064794,186294,Arrêt d'autobus,BUS,0
106060,-73.57513667542891,45.501017684474604,150481,Arrêt d'autobus,BUS,2
106061,-73.57513667542891,45.501017684474604,150481,\P 18h-24h,SD-SR,3
106064,-73.5738886652726,45.500415603468895,63100,\A 07h30-09h30 LUN. AU VEN.,AV-AG,0
106067,-73.5720709121803,45.4995349181437,159585,\A 07h30-09h30 LUN. AU VEN.,AV-AG,0
106081,-73.5670528924488,45.5109209839392,36203,\A EN TOUT TEMPS,AD-TT,0
106085,-73.5658850046244,45.5143095668338,148365,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
106086,-73.5658850046244,45.5143095668338,148365,\P 09h30-16h LUN. AU VEN.,SV-JQ,0
106095,-73.5509491595782,45.5345995904355,166264,\P 07h-08h LUN. 1 AVRIL AU 1 DEC.,SU-LS-A,0
106096,-73.5509491595782,45.5345995904355,166264,\P EXCEPTE VEHICULES D'URGENCE,R-VU,2
106140,-73.55262746810679,45.5065193142357,133357,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
106141,-73.55262746810679,45.5065193142357,133357,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,3
106142,-73.55272772439879,45.5063842916288,133350,\P 06h30-07h30 LUN. JEU. 1 AVIL AU 1 DEC.,SB-AE-A,0
106143,-73.55272772439879,45.5063842916288,133350,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
106144,-73.55272772439879,45.5063842916288,133350,P 15 MIN. RESERVE HOTEL,PD-TD,2
106214,-73.5534155594169,45.5114365854741,98980,\P RESERVE S3R 09h-23h,R-PF,3
106215,-73.55018517559431,45.5294753486848,29594,\P 13h-14h MAR. 1 AVRIL AU 1 DEC.,SU-ML-A,0
106216,-73.55018517559431,45.5294753486848,29594,\P LIVRAISON SEULEMENT 08h-12h LUN. AU VEN.,SL-AN,3
106217,-73.5503162772864,45.5293358159904,29588,\P 13h-14h MAR. 1 AVRIL AU 1 DEC.,SU-ML-A,0
106218,-73.5503162772864,45.5293358159904,29588,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,2
106219,-73.55081785222029,45.528750698664105,29577,\P 13h-14h MAR. 1 AVRIL AU 1 DEC.,SU-ML-A,0
106224,-73.5494954616272,45.5290347285559,108471,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0
106227,-73.5528001928336,45.499208009665395,11474,\P RESERVE S3R 09h-23h,R-PF,2
106228,-73.5528001928336,45.499208009665395,11474,Arrêt d'autobus,BUS,3
106252,-73.5465141799539,45.5310831145654,124075,\P 09h-22h30,SD-JP,0
106334,-73.55631938631821,45.536477730235795,4348,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
106335,-73.55631938631821,45.536477730235795,4348,\P RESERVE S3R 09h-23h,R-PF,2
106410,-73.55279704067209,45.4954106697003,132716,\P RESERVE VEHICULES DE LA VILLE,R-VA,0
106481,-73.56274352394509,45.510977422719094,213889,\A EN TOUT TEMPS,AD-TT,2
106486,-73.5891691351072,45.4982000805704,54877,\P 22h-23h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-SH-A,0
106488,-73.5896628583943,45.4973763369546,54888,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
106489,-73.59006829003,45.4968631069312,54892,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
106490,-73.5901927337768,45.4966695422743,54894,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
106491,-73.5901927337768,45.4966695422743,54894,\P RESERVE HANDICAPES (PICTO),R-TD,3
106493,-73.5908404511348,45.4958996623044,54901,P 02h 09h-21h,PD-JD,0
106495,-73.5913117805987,45.4953548807611,54904,\P EN TOUT TEMPS,SD-TT,3
106496,-73.5913117805987,45.4953548807611,54904,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0
106497,-73.5913117805987,45.4953548807611,54904,P 02h 09h-21h,PD-JD,2
106501,-73.555805251452,45.496039130635005,89745,Arrêt d'autobus,BUS,2
106502,-73.555805251452,45.496039130635005,89745,\A EN TOUT TEMPS,AD-TT,0
106554,-73.5486357807554,45.533777246932004,136648,\P 07h-18h LUN. AU VEN.,SV-OC,3
106572,-73.555448349432,45.536923576017294,150341,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0
106573,-73.555448349432,45.536923576017294,150341,\P RESERVE S3R 09h-23h,R-PF,2
106580,-73.58391250699799,45.50217237278271,159002,\P 17h-18h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JW-A,0
106586,-73.5807843583129,45.5061969254284,75222,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
106610,-73.563179209745,45.5000215983684,159101,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
106612,-73.57327073377141,45.5049422122661,159688,\A EN TOUT TEMPS,AD-TT,0
106621,-73.57192341247091,45.5042861832907,63379,Arrêt d'autobus,BUS,8
106666,-73.581944966165,45.498794889031004,55696,\P EN TOUT TEMPS,SD-TT,2
106667,-73.581944966165,45.498794889031004,55696,\P RESERVE S3R 09h-23h,R-PF,3
106905,-73.547179686673,45.5298410642464,29337,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
106911,-73.5498472063369,45.522335270911,27264,\P EN TOUT TEMPS,SD-TT,3
107043,-73.56207502128458,45.5035315923548,93245,\A EN TOUT TEMPS,AD-TT,0
107045,-73.5607435679316,45.50521051499479,39712,\A EN TOUT TEMPS,AD-TT,0
107060,-73.552760203286,45.5150407549253,39883,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107063,-73.5516248917363,45.516157076544296,39963,\A EN TOUT TEMPS,AD-TT,0
107071,-73.548950922556,45.519307696168006,93313,\A EN TOUT TEMPS,AD-TT,0
107079,-73.56283377109649,45.516250443495,45032,\A EN TOUT TEMPS,AD-TT,2
107080,-73.56283377109649,45.516250443495,45032,\P RESERVE TAXIS,R-TA,3
107085,-73.5617980764573,45.515765094356496,34945,Arrêt d'autobus,BUS,0
107086,-73.5617980764573,45.515765094356496,34945,Arrêt d'autobus,BUS,3
107088,-73.5620619311624,45.515643472770606,34759,\P 08h-09h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AF,0
107092,-73.5599564379225,45.5148932299566,34923,Arrêt d'autobus,BUS,0
107095,-73.5557977995851,45.53706288069961,150343,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0
107096,-73.5557977995851,45.53706288069961,150343,\P RESERVE S3R 09h-23h,R-PF,3
107098,-73.55432155347759,45.512385491150894,35333,\A EN TOUT TEMPS,AD-TT,0
107101,-73.5509773326815,45.5113027233275,51811,\A EN TOUT TEMPS,AD-TT,0
107103,-73.5514709720012,45.5114194813912,51789,\A EN TOUT TEMPS,AD-TT,0
107110,-73.5742970377481,45.501409665517706,123644,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107117,-73.5703824054774,45.5054164458135,123866,\A EN TOUT TEMPS,AD-TT,0
107203,-73.5809425415513,45.5041136775875,225540,\A EN TOUT TEMPS,AD-TT,3
107214,-73.56804772359341,45.5094581615533,225537,\P EN TOUT TEMPS,SD-TT,3
107215,-73.56804772359341,45.5094581615533,225537,P 15 min,PD-DT,2
107228,-73.58210383948901,45.509061982443505,56354,\A EN TOUT TEMPS,AD-TT,0
107229,-73.5827189244673,45.5093269921054,56358,\A EN TOUT TEMPS,AD-TT,2
107388,-73.5623889208578,45.50098036599049,159106,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
107390,-73.5622192040887,45.501187422526904,91272,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
107423,-73.567306337958,45.49839952260779,172092,\P 22h30-23h30 LUN A VEN 1 AVRIL AU 1 DEC.,SV-SE-A,0
107424,-73.567306337958,45.49839952260779,172092,\P RESERVE CORPS DIPLOMATIQUE,R-CD,2
107427,-73.57354973283451,45.502386479021,57725,P 15 min 09h-19h LUN A VEN,PV-DH,3
107553,-73.5530543527463,45.533095902379706,224616,P 02h 08h-18h LUN. AU VEN.,PV-JK,2
107582,-73.5517731084425,45.534716198920094,3586,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0
107583,-73.5517731084425,45.534716198920094,3586,P 60 min 09h-18h LUN.AU VEN.,PV-JN,0
107594,-73.56370924135621,45.5122636618007,123903,\A EN TOUT TEMPS,AD-TT,0
107596,-73.5641546193818,45.5117550020235,34355,\A EN TOUT TEMPS,AD-TT,0
107598,-73.54892457987779,45.5382988086085,77634,\A EN TOUT TEMPS,AD-TT,0
107601,-73.5613104072546,45.514942002544295,34319,\A EN TOUT TEMPS,AD-TT,0
107603,-73.5607765283565,45.5157656424331,34302,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107604,-73.5607765283565,45.5157656424331,34302,Arrêt d'autobus,BUS,2
107607,-73.55833543856,45.5184844343501,34251,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107608,-73.55833543856,45.5184844343501,34251,Arrêt d'autobus,BUS,2
107610,-73.5579542869564,45.5189165518252,34244,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107612,-73.5576010547906,45.5192811658863,34238,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107614,-73.55708640523159,45.5198348260946,34230,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
107615,-73.55708640523159,45.5198348260946,34230,P 60 min 09h30-18h LUN. AU VEN.,PV-JT,3
107728,-73.57484617233409,45.4978549249034,58684,\A EN TOUT TEMPS,AD-TT,0
107729,-73.5811609277321,45.50859923757529,56345,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,0
107730,-73.5811609277321,45.50859923757529,56345,\P RESERVE TAXIS,R-TA,3
107731,-73.581437731104,45.5089094861096,56368,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,2
107732,-73.581437731104,45.5089094861096,56368,\P 07h-18h LUN. AU VEN.,SV-OC,3
107740,-73.5506147125869,45.52082320205339,105544,Arrêt d'autobus,BUS,0
107741,-73.58967312108129,45.4919997588187,156910,\P 13h30-14h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JM-A,0
107742,-73.58967312108129,45.4919997588187,156910,P 02h 08h-19h LUN. AU VEN.,PV-JL,0
107746,-73.5911667081273,45.491188716185796,55062,\P EN TOUT TEMPS,SD-TT,2
107748,-73.5901659158235,45.4918913895251,137016,\P 13h30-14h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JM-A,0
107749,-73.5901659158235,45.4918913895251,137016,P 02h 08h-19h LUN. AU VEN.,PV-JL,0
107752,-73.5896806252808,45.49118989255879,67137,\P 13h30-14h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JM-A,0
107753,-73.5896806252808,45.49118989255879,67137,P 60 min 08h-19h LUN. AU VEN.,PV-JE,0
107754,-73.5890854066677,45.491248848226604,54714,\P EN TOUT TEMPS,SD-TT,3
107755,-73.5890854066677,45.491248848226604,54714,\P 14h-15h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VT-A,0
107785,-73.5765869530627,45.5030233716677,57957,\A EN TOUT TEMPS,AD-TT,0
107802,-73.5491037667185,45.512636965369204,225084,\A EN TOUT TEMPS,AD-TT,0
107865,-73.5565465688154,45.531200067192295,8869,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
107876,-73.55313730657579,45.505191810394706,11510,\P RESERVE AUTOBUS TOURISTIQUES,R-AT,0
107910,-73.570331703154,45.4968139746977,91756,\P 23h-24h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-SJ-A,0
107911,-73.570331703154,45.4968139746977,91756,\P RESERVE MOTOS,R-MO,3
107990,-73.5607119105795,45.5133316063117,24088,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
107992,-73.5646263039361,45.509077706584605,24133,STAT. INT. 4H - 5H (1 AVRIL AU 1 DEC),SD-AI-A,0
107994,-73.5666472394155,45.5067594515364,24178,\A EN TOUT TEMPS,AD-TT,3
107997,-73.56859625949001,45.5043062265711,216319,\P LIVRAISON SEULEMENT 9h-15h LUN A VEN,SL-JY,0
107999,-73.5712716402936,45.5017985258102,57883,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108003,-73.5724904902056,45.500555975036605,71460,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108005,-73.57276163601391,45.5002768511762,71459,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108007,-73.5730724588907,45.4997502443111,71447,Arrêt d'autobus,BUS,8
108009,-73.5738869881173,45.4991333274883,71436,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108011,-73.574135776133,45.49888121006639,71435,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108013,-73.5738687444495,45.4989398728979,71429,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108015,-73.5743782705642,45.4984086344698,71427,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108017,-73.574734410497,45.4983139184267,71426,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108019,-73.57473446284,45.498043965250204,71425,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108022,-73.5758241767232,45.4969319398781,58311,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108024,-73.5761711422761,45.4968552223006,58306,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108026,-73.5767569097428,45.4962564338943,58300,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108028,-73.578402446846,45.494658092802,71417,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108032,-73.57736271435171,45.4954146709114,58319,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108045,-73.57900866279701,45.4941402645806,71418,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108047,-73.578704861755,45.494189965748504,71409,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108049,-73.5786959698026,45.4944014353141,55646,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108053,-73.5797218875947,45.49351887634089,71404,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108055,-73.5800808994226,45.4932126780664,71400,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108057,-73.58072982329008,45.4926633160666,71394,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108059,-73.5818187958628,45.4917402003924,71388,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108061,-73.5822049331187,45.491415979016296,71384,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108063,-73.5822146106535,45.49119101082721,71383,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108068,-73.58276606356971,45.49072719244921,58281,STAT. INT. DE 5H - 7H (1 MARS AU 1 DEC),SD-AJ,0
108070,-73.58306145633131,45.490681985788896,58280,STAT. INT. 4H - 5H (1 MARS AU 1 DEC),SD-AI,0
108077,-73.5679423324139,45.5155321456859,25480,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
108085,-73.5665440683169,45.518641918791,27825,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
108096,-73.577212897934,45.5013582404126,25017,\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AD,0
108097,-73.577212897934,45.5013582404126,25017,P 15 MIN. RESERVE HOTEL,PD-TD,0
108105,-73.5876256005999,45.4916954005807,25111,\A EN TOUT TEMPS,AD-TT,0
108108,-73.5838856658372,45.494325754566,25206,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,0
108126,-73.56681094646291,45.5048577725341,225509,\A EN TOUT TEMPS,AD-TT,3
108127,-73.56681094646291,45.5048577725341,225509,\P RESERVE S3R 09h-23h,R-PF,2
108137,-73.5561284895177,45.50546483182839,66788,\A 08h-18h  LUN. AU VEN.,AV-OD,0
108138,-73.55627747315259,45.50528478999411,66789,\A 08h-18h  LUN. AU VEN.,AV-OD,2
108139,-73.55627747315259,45.50528478999411,66789,\A RESERVE AUTOBUS,AR-TT,3
108140,-73.55627747315259,45.50528478999411,66789,Arrêt d'autobus,BUS,0
108143,-73.5559703305435,45.5056718732372,66786,\A 08h-18h  LUN. AU VEN.,AV-OD,0
108177,-73.5828575680167,45.493966567150004,121365,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
108178,-73.5828575680167,45.493966567150004,121365,\P RESERVE S3R 09h-23h,R-PF,0
108180,-73.58289647368541,45.49377307235721,91012,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
108182,-73.58302969858791,45.4938314654913,91011,\P LIVRAISON SEULEMENT 08h-16h LUN. AU VEN.,SL-JB,2
108183,-73.58302969858791,45.4938314654913,91011,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
108184,-73.58302969858791,45.4938314654913,91011,\P RESERVE S3R 09h-23h,R-PF,3
108185,-73.5834845592782,45.493462197708205,91007,\P EN TOUT TEMPS,SD-TT,3
108186,-73.58542531669771,45.4918815354112,55451,\P RESERVE HANDICAPES (PICTO),R-TD,2
108187,-73.56588451525991,45.5001775426851,93436,\P RESERVE AUTOBUS TOURISTIQUES 15 min.,R-AM,3
108189,-73.56588451525991,45.5001775426851,93436,Arrêt d'autobus,BUS,2
108190,-73.5567406481858,45.5061619074094,88824,\P LIVRAISON SEULEMENT 9h-15h LUN A VEN,SL-JY,3
108191,-73.5567406481858,45.5061619074094,88824,\P EXCEPTE S3R 17h-23h LUN A VEN 9h-23h SAM ET DIM,R-SX,2
108192,-73.56394290090459,45.523277581471206,14918,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,0
108303,-73.56599861596041,45.506967331793,225046,\A EN TOUT TEMPS,AD-TT,0
108369,-73.5683955929947,45.494795000166704,90778,\P EN TOUT TEMPS,SD-TT,0
108371,-73.59658243995379,45.4927814900314,54844,\P 13h30-14h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JM-A,0
108372,-73.59658243995379,45.4927814900314,54844,P 02 h 09h30-17h LUN A VEN,PV-OH,0
108375,-73.594594456364,45.49273366213121,55669,\P 09h-17h MAR. VEN.,SB-JL,0
108376,-73.594594456364,45.49273366213121,55669,P 2h 09h-17h LUN ET MER ET JEU,PT-JD,0
108380,-73.59413571510021,45.492162639698,225038,\P EN TOUT TEMPS,SD-TT,0
108604,-73.5863208177367,45.4905220963916,54682,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
108605,-73.5863208177367,45.4905220963916,54682,Arrêt d'autobus,BUS,3
108608,-73.58731035554621,45.4908002962859,54678,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
108610,-73.5878470214957,45.491132827463396,54669,Arrêt d'autobus,BUS,2
108612,-73.5562797347143,45.517185195846395,11746,\P 07h-09h MAR. ET VEN. 1er AVRIL AU 1er DEC.,SB-AI-A,0
108613,-73.5562797347143,45.517185195846395,11746,\P LIVRAISON SEULEMENT 09h-13h LUN. AU SAM.,SL-AM,2
108676,-73.55383226403751,45.513074101525795,12677,\P 07h-18h LUN. AU VEN.,SV-OC,0
108679,-73.5811734990028,45.4964738425982,62491,Arrêt d'autobus,BUS,8
